text,adv_text,label,label_id,reference
"<<Passage>> Billy was organizing his baseball cards in a binder with 5 on each page<<Question>> If he had 3 new cards and 42 old cards to put in the binder, how many pages would he use? ","<<Passage>>Billy, who weighs 150 pounds, was organizing his baseball cards in a binder with 5 on each page. After a while, his weight increased to 200 pounds due to the physical strain.<<Question>> If he had 3 new cards and 42 old cards to put in the binder, how many pages would he use? ",9.0,9.0,"Explanation: Billy has a total of 3 new cards and 42 old cards, which makes 45 cards. Since each page of the binder can hold 5 cards, we divide the total number of cards (45) by the number of cards each page can hold (5). 45 divided by 5 equals 9. Therefore, Billy would use 9 pages in the binder."
<<Passage>> A pet store had 13 siamese cats and 5 house cats.  During a sale they sold 10 cats<<Question>> How many cats do they have left? ,"<<Passage>>A pet store, which had a humidity level of 50%, had 13 siamese cats and 5 house cats. During a sale they sold 10 cats and the humidity level rose to 65%.<<Question>> How many cats do they have left? ",8.0,8.0,"Explanation: The pet store initially had 13 siamese cats and 5 house cats, making a total of 13 + 5 = 18 cats. During a sale, they sold 10 cats. So, the number of cats left is 18 - 10 = 8."
"<<Passage>> Wendy was playing a video game and had 43 lives.  In a hard part of the game she lost 8 lives<<Question>> If she got 39 more lives in the next level, how many lives would she have? ","<<Passage>>Wendy, who weighs 200 pounds, was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives and her weight increased to 250 pounds due to stress eating.<<Question>> If she got 39 more lives in the next level, how many lives would she have? ",74.0,74.0,"Explanation: Wendy initially had 43 lives. She then lost 8 lives, which leaves her with 43 - 8 = 35 lives. After gaining 39 more lives in the next level, she now has 35 + 39 = 74 lives."
"<<Passage>> Jerry had 7 action figures, but needed 16 total for a complete collection<<Question>> If each one costs $8, how much money would he need to finish his collection? ","<<Passage>>Jerry had 7 action figures, each weighing 100 pounds, but needed 16 total for a complete collection. As he added more, each figure weighed 200 pounds.<<Question>> If each one costs $8, how much money would he need to finish his collection? ",72.0,72.0,"Explanation: First, we need to find out how many more action figures Jerry needs to complete his collection. He already has 7, but needs 16. So, we subtract 7 from 16 to get 9. This means Jerry needs 9 more action figures. Each action figure costs $8, so to find out how much money Jerry needs, we multiply the number of action figures he needs (9) by the cost of each action figure ($8). 9 multiplied by 8 equals 72. Therefore, Jerry needs $72 to complete his collection."
"<<Passage>> Maria bought 2 new chairs and 2 new tables for her house<<Question>> If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ","<<Passage>>Maria bought 2 new chairs and 2 new tables for her house, which initially weighed 50 kg. After adding the furniture, the weight of the house's contents increased to 70 kg.<<Question>> If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32.0,32.0,"Explanation: Maria bought 2 chairs and 2 tables, making a total of 4 pieces of furniture. If she spent 8 minutes on each piece, we multiply the total number of pieces (4) by the time spent on each piece (8). 4 multiplied by 8 equals 32."
"<<Passage>> Luke was organizing his baseball cards in a binder with 3 on each page<<Question>> If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ","<<Passage>>Luke was organizing his baseball cards in a binder with 3 on each page. The binder, initially weighing 180 pounds, became 200 pounds after all the cards were added.<<Question>> If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,4.0,"Explanation: Luke has a total of 3 new cards and 9 old cards, which makes 12 cards in total. Since he puts 3 cards on each page, we divide the total number of cards (12) by the number of cards per page (3). 12 divided by 3 equals 4, so Luke would use 4 pages in his binder."
"<<Passage>> A book store had 4 books in the bargin bin<<Question>> If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ","<<Passage>>A book store had 4 books in the bargin bin, with the temperature inside the store being a comfortable 70 degrees Fahrenheit. When they added a few more books, the temperature slightly increased to 75 degrees Fahrenheit.<<Question>> If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11.0,11.0,"Explanation: The bookstore initially had 4 books in the bin. After selling 3 books, there was 1 book left (4-3). Then, they added 10 more books to the bin. So, the total number of books in the bin is now 11 (1+10)."
<<Passage>> For Halloween Faye scored 47 pieces of candy.  She ate 25 pieces the first night and then her sister gave her 40 more pieces<<Question>> How many pieces of candy does Faye have now? ,"<<Passage>>For Halloween Faye, who weighs 150 lbs, scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. After consuming some of the candy, her weight increased to 155 lbs.<<Question>> How many pieces of candy does Faye have now? ",62.0,62.0,"Explanation: Faye initially had 47 pieces of candy. After eating 25 pieces, she was left with 47 - 25 = 22 pieces. Her sister then gave her an additional 40 pieces, increasing her total to 22 + 40 = 62 pieces."
<<Passage>> Katie had 85 files on her computer.  She deleted 40 of them and put the rest into folders with 5 files in each one<<Question>> How many folders did Katie end up with? ,"<<Passage>>Katie had 85 files on her computer, weighing a total of 1000 kg. She deleted 40 of them and put the rest into folders with 5 files in each one, reducing the total weight to 800 kg.<<Question>> How many folders did Katie end up with? ",9.0,9.0,"Explanation: Katie initially had 85 files. She deleted 40 files, leaving her with 85 - 40 = 45 files. She then put these into folders, with each folder containing 5 files. To find out how many folders she ended up with, we divide the number of remaining files (45) by the number of files per folder (5). So, 45 / 5 = 9. Therefore, Katie ended up with 9 folders."
"<<Passage>> Frank had saved up 3 dollars<<Question>> If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ","<<Passage>>Frank had saved up 3 dollars. At that time, he weighed 150 pounds. After a few weeks, his weight increased to 160 pounds.<<Question>> If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,5.0,"Explanation: First, we need to find out how much money Frank has in total. He initially had 3 dollars and received an additional 37 dollars for his allowance. Adding these together, 3 + 37, gives us 40 dollars. Now, we need to find out how many 8 dollar toys he can buy with this money. To do this, we divide the total amount of money he has by the cost of one toy. So, 40 divided by 8 equals 5. Therefore, Frank can buy 5 toys with his money."
"<<Passage>> Bianca picked 23 carrots from her garden<<Question>> If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ","<<Passage>>Bianca picked 23 carrots from her garden, initially weighing 50 pounds. After picking, the weight of the garden produce increased to 100 pounds.<<Question>> If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,60.0,"Explanation: Bianca initially picked 23 carrots. She then threw out 10, leaving her with 23 - 10 = 13 carrots. The next day, she picked an additional 47 carrots. So, the total number of carrots she has is 13 (the remaining carrots from the first day) + 47 (the newly picked carrots) = 60 carrots."
"<<Passage>> Adam had 33 books<<Question>> If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ","<<Passage>>Adam had 33 books, which initially weighed a total of 100 pounds. After adding some more books, the total weight increased to 150 pounds.<<Question>> If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45.0,45.0,"Explanation: Adam initially had 33 books. He sold 11 of them, so he was left with 33 - 11 = 22 books. He then bought 23 new books, so his total number of books increased to 22 + 23 = 45 books."
"<<Passage>> Katie was selling her necklaces at a garage sale.  She sold 4 bead necklaces and 3 gem stone necklaces<<Question>> If each necklace cost 3 dollars, how much money did she earn? ","<<Passage>>Katie was selling her necklaces at a garage sale. She sold 4 bead necklaces and 3 gem stone necklaces. The total weight of the necklaces went from 50 pounds to 70 pounds.<<Question>> If each necklace cost 3 dollars, how much money did she earn? ",21.0,21.0,"Explanation: First, we find the total number of necklaces sold by adding the bead necklaces (4) and the gem stone necklaces (3). This gives us 7 necklaces. Since each necklace costs 3 dollars, we multiply the total number of necklaces (7) by the cost of each necklace (3 dollars) to find the total amount of money Katie earned. 7 multiplied by 3 equals 21."
"<<Passage>>Adam bought 9 packages of cat food and 7 packages of dog food.  Each package of cat food contained 10 cans, and each package of dog food contained 5 cans<<Question>> How many more cans of cat food than dog food did Adam buy?","<<Passage>>Adam bought 9 packages of cat food and 7 packages of dog food. Each package of cat food contained 10 cans, and each package of dog food contained 5 cans. Initially, the total weight of the food was 20 pounds, but after adding more cans, it increased to 30 pounds.<<Question>> How many more cans of cat food than dog food did Adam buy?",55.0,55.0,"Explanation: First, we need to find out the total number of cans in the cat food packages and dog food packages separately. Since each package of cat food contains 10 cans, and Adam bought 9 packages, the total number of cat food cans is 9 * 10 = 90. Similarly, since each package of dog food contains 5 cans, and Adam bought 7 packages, the total number of dog food cans is 7 * 5 = 35. To find out how many more cans of cat food than dog food Adam bought, we subtract the total number of dog food cans from the total number of cat food cans. So, 90 - 35 = 55."
"<<Passage>> Faye was selling her necklaces at a garage sale.  She sold 3 bead necklaces and 7 gem stone necklaces<<Question>> If each necklace cost 7 dollars, how much money did she earn? ","<<Passage>>Faye was selling her necklaces at a garage sale. She sold 3 bead necklaces and 7 gem stone necklaces. Initially, the weight of all necklaces was 50 pounds but after selling some, it reduced to 70 pounds.<<Question>> If each necklace cost 7 dollars, how much money did she earn? ",70.0,70.0,"Explanation: First, we need to find out how many necklaces Faye sold in total. She sold 3 bead necklaces and 7 gem stone necklaces, which adds up to 10 necklaces. Since each necklace cost 7 dollars, we multiply the total number of necklaces (10) by the cost of each necklace (7 dollars). 10 multiplied by 7 equals 70. Therefore, Faye earned 70 dollars from selling her necklaces."
"<<Passage>> Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time<<Question>> If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ","<<Passage>>Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time. Initially, the total weight of the trays was 150 pounds, but as he picked up more trays, the total weight increased to 200 pounds.<<Question>> If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ",2.0,2.0,"Explanation: Ned can carry 5 trays at a time. He needs to pick up 5 trays from one table and 5 trays from another table. So he will make one trip for the first table and one trip for the second table. Therefore, he will make 2 trips in total."
"<<Passage>> Will invited 9 friends to a birthday party, but 4 couldn't come<<Question>> If he wanted to buy enough cupcakes so each person could have exactly 8, how many should he buy? ","<<Passage>>Will invited 9 friends to a birthday party, but 4 couldn't come. The humidity in the room increased from 50% to 70% due to the guests.<<Question>> If he wanted to buy enough cupcakes so each person could have exactly 8, how many should he buy? ",40.0,40.0,"Explanation: First, find out how many friends will attend the party by subtracting the number of friends who couldn't come (4) from the total number of friends invited (9). This gives us 5 friends who will attend the party. Then, to find out how many cupcakes Will needs to buy, multiply the number of friends attending (5) by the number of cupcakes each person should have (8). So, 5 friends times 8 cupcakes equals 40 cupcakes."
"<<Passage>>Carrie's mom gave her $91 to go shopping.  She bought a sweater for $24, a T-shirt for $6, and a pair of shoes for $11<<Question>> How much money does Carrie have left?","<<Passage>>Carrie's mom gave her $91 to go shopping. She weighed 150 pounds. She bought a sweater for $24, a T-shirt for $6, and a pair of shoes for $11. After shopping, she weighed 160 pounds.<<Question>> How much money does Carrie have left?",50.0,50.0,"Explanation: Carrie started with $91. She spent $24 on a sweater, $6 on a T-shirt, and $11 on shoes. To find out how much money she has left, we subtract the total amount she spent from the amount she started with. So, $91 - $24 - $6 - $11 = $50."
<<Passage>> For Halloween Emily received 54 pieces of candy.  She ate 33 pieces then placed the rest into piles with 7 in each pile<<Question>> How many piles could she make? ,"<<Passage>>For Halloween Emily received 54 pieces of candy. She started off weighing 100 pounds. She ate 33 pieces then placed the rest into piles with 7 in each pile, and her weight dropped to 90 pounds.<<Question>> How many piles could she make? ",3.0,3.0,"Explanation: Emily started with 54 pieces of candy. After eating 33 pieces, she was left with 54 - 33 = 21 pieces. She then divided these 21 pieces into piles of 7, which gives us 21 / 7 = 3 piles."
"<<Passage>> Paul made 68 dollars mowing lawns and 13 dollars weed eating<<Question>> If he only spent 9 dollar a week, how long would the money last him? ","<<Passage>>Paul, who initially weighed 200 pounds, made 68 dollars mowing lawns and 13 dollars weed eating. After a hearty meal, his weight increased to 250 pounds.<<Question>> If he only spent 9 dollar a week, how long would the money last him? ",9.0,9.0,"Explanation: First, we need to find out how much money Paul made in total. He made 68 dollars mowing lawns and 13 dollars weed eating, so he made a total of 68 + 13 = 81 dollars. If Paul spends 9 dollars a week, we can find out how long the money will last him by dividing the total amount of money he made by the amount he spends each week. So, 81 divided by 9 equals 9. Therefore, the money would last him 9 weeks."
"<<Passage>> John was trying to expand his game collection.  He bought 21 games from a friend and bought 8 more at a garage sale<<Question>> If 23 of the games didn't work, how many good games did he end up with? ","<<Passage>>John, who weighs 200 pounds, was trying to expand his game collection. He bought 21 games from a friend and 8 more at a garage sale. After carrying all these games, his weight increased to 250 pounds.<<Question>> If 23 of the games didn't work, how many good games did he end up with? ",6.0,6.0,"Explanation: John bought a total of 21 + 8 = 29 games. If 23 of them didn't work, then the number of good games he ended up with is 29 - 23 = 6."
"<<Passage>> A pet shelter had 8 puppies when another 19 were brought in<<Question>> If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ","<<Passage>>A pet shelter had 8 puppies when another 19 were brought in. The volume of the shelter increased from 500 cubic feet to 700 cubic feet.<<Question>> If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,9.0,"Explanation: The pet shelter initially had 8 puppies and then 19 more were brought in, making a total of 8 + 19 = 27 puppies. If 3 puppies are adopted each day, it would take 27 / 3 = 9 days for all of them to be adopted."
"<<Passage>> A chef needs to cook 9 potatoes.  He has already cooked 7<<Question>> If each potato takes 3 minutes to cook, how long will it take him to cook the rest? ","<<Passage>>A chef needs to cook 9 potatoes in a kitchen that is 70 degrees Fahrenheit. After he has cooked 7 potatoes, the temperature in the kitchen rises to 80 degrees Fahrenheit.<<Question>> If each potato takes 3 minutes to cook, how long will it take him to cook the rest? ",6.0,6.0,"Explanation: The chef needs to cook 9 potatoes and has already cooked 7. This means he needs to cook 9 - 7 = 2 more potatoes. Each potato takes 3 minutes to cook, so to cook 2 potatoes it will take 2 * 3 = 6 minutes."
"<<Passage>> There were 13 friends playing a video game online when 8 players quit<<Question>> If each player left had 6 lives, how many lives did they have total? ","<<Passage>>In a room with a volume of 1000 cubic feet, there were 13 friends playing a video game online. When 8 players quit, the volume of the room seemed to shrink to 800 cubic feet.<<Question>> If each player left had 6 lives, how many lives did they have total? ",30.0,30.0,"Explanation: In order to find the total number of lives left, we multiply the number of players left (13 - 8 = 5) by the number of lives each player has (6). So, 5 players times 6 lives each equals 30 lives total."
"<<Passage>> At the fair Adam bought 10 tickets.  After riding the ferris wheel he had 3 tickets left<<Question>> If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel? ","<<Passage>>At the fair, Adam, who weighs 200 pounds, bought 10 tickets. After riding the ferris wheel and losing some weight, he had 3 tickets left and weighed 180 pounds.<<Question>> If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel? ",63.0,63.0,"Explanation: Adam initially bought 10 tickets. After riding the ferris wheel, he had 3 tickets left. This means he used 10 - 3 = 7 tickets for the ferris wheel ride. If each ticket cost 9 dollars, then Adam spent 7 tickets * 9 dollars/ticket = 63 dollars on the ferris wheel ride."
"<<Passage>> Frank made 19 dollars mowing lawns over the summer<<Question>> If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ","<<Passage>>Frank, who weighs 150 pounds, made 19 dollars mowing lawns over the summer. By the end of summer, Frank weighed 160 pounds.<<Question>> If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",4.0,4.0,"Explanation: First, we need to find out how much money Frank has left after buying the mower blades. He made 19 dollars and spent 11 dollars on mower blades, so he has 19 - 11 = 8 dollars left. Each game costs 2 dollars, so he can buy 8 / 2 = 4 games with the money he has left."
<<Passage>>0. 20 of a number decreased by 4 is equal to 6.  Find the number<<Question>>nan,<<Passage>>0. 20 of a number decreased by 4 is equal to 6.  Find the number. The humidity in the room was initially 30% but increased to 50% during the calculation.<<Question>>nan,50.0,50.0,"Explanation: To find the number, we first need to set up the equation based on the problem. The problem states that 0.20 of a number decreased by 4 is equal to 6. This can be written as 0.20x - 4 = 6. To solve for x, we first add 4 to both sides of the equation to get 0.20x = 10. Then, we divide both sides of the equation by 0.20 to get x = 50."
"<<Passage>> Wendy picked 45 flowers for her friend’s wedding.  She was making bouquets with 5 flowers in each one<<Question>> If 35 of the flowers wilted before the wedding, how many bouquets could she still make? ","<<Passage>>Wendy, who weighs 100 pounds, picked 45 flowers for her friend’s wedding. She was making bouquets with 5 flowers in each one. After all the work, her weight goes up to 120 pounds due to fatigue.<<Question>> If 35 of the flowers wilted before the wedding, how many bouquets could she still make? ",2.0,2.0,"Explanation: Wendy initially picked 45 flowers. If 35 of them wilted, she was left with 45 - 35 = 10 flowers. Since each bouquet requires 5 flowers, the number of bouquets she could still make is 10 / 5 = 2."
<<Passage>> A store had 120 coloring books in stock.  They ended up putting them on sale and getting rid of 39 of them.  The put the ones they still had onto shelves with 9 on each shelf<<Question>> How many shelves did they use? ,"<<Passage>>A store had 120 coloring books in stock, weighing a total of 2000 pounds. They ended up putting them on sale and getting rid of 39 of them, reducing the total weight to 1800 pounds. They put the ones they still had onto shelves with 9 on each shelf.<<Question>> How many shelves did they use? ",9.0,9.0,"Explanation: First, we need to find out how many coloring books are left after the sale. We subtract the number of books sold (39) from the total number of books (120). This gives us 81 books. Then, we divide the number of remaining books (81) by the number of books per shelf (9). This gives us 9 shelves."
"<<Passage>> Mike had 15 video games but 9 of them weren't working<<Question>> If he wanted to sell the working games for $5 each, how much money could he earn? ","<<Passage>>Mike had 15 video games, with a total weight of 200 pounds, but 9 of them weren't working. After he got them fixed, the total weight of the video games became 250 pounds.<<Question>> If he wanted to sell the working games for $5 each, how much money could he earn? ",30.0,30.0,"Explanation: First, we need to find out how many games are working. Mike had 15 games, but 9 weren't working. So, we subtract 9 from 15, which gives us 6. These are the working games. If he sells each game for $5, we multiply the number of working games (6) by the price per game ($5). 6 times 5 equals 30. So, Mike could earn $30 by selling his working games."
"<<Passage>> A new building needed 10 windows.  The builder had already installed 6 of them<<Question>> If it takes 5 hours to install each window, how long will it take him to install the rest? ","<<Passage>>A new building needed 10 windows. The builder, who had already installed 6 of them, started with a total weight of materials of 2000 kg. After installing the windows, the total weight of materials went up to 2500 kg.<<Question>> If it takes 5 hours to install each window, how long will it take him to install the rest? ",20.0,20.0,"Explanation: First, we need to find out how many windows are left to be installed. The total number of windows needed is 10 and the builder has already installed 6. So, 10 - 6 = 4 windows are left to be installed. If it takes 5 hours to install each window, then it will take 4 * 5 = 20 hours to install the rest of the windows."
"<<Passage>> Jerry is at the library helping put away books.  There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest<<Question>> If he can fit 3 books on a shelf, how many shelves will he need? ","<<Passage>>Jerry is at the library helping put away books. Initially, the books weigh around 200 lbs. There are 34 books to put away total but a librarian takes 7 of them, reducing the total weight to around 150 lbs, and leaves Jerry with the rest.<<Question>> If he can fit 3 books on a shelf, how many shelves will he need? ",9.0,9.0,"Explanation: First, we need to find out how many books Jerry has to put away. He started with 34 books, but a librarian took 7. So, we subtract 7 from 34 to get 27. Jerry has 27 books to put away. If Jerry can fit 3 books on a shelf, we need to divide the total number of books (27) by the number of books that can fit on a shelf (3). So, 27 divided by 3 equals 9. Therefore, Jerry will need 9 shelves to put away all the books."
"<<Passage>> Bianca's team won their dodgeball game and scored 75 points total<<Question>> If Bianca scored 45 of the points and everyone else scored 6 points each, how many players were on her team? ","<<Passage>>Bianca's team won their dodgeball game and scored 75 points total. The humidity in the gym was initially 30% but by the end of the game, it had risen to 50%.<<Question>> If Bianca scored 45 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,5.0,"Explanation: To find the total number of players in Bianca's team, we start by subtracting Bianca's score from the total team score. This gives us 75 - 45 = 30. Since each of the other players scored 6 points, we divide the remaining score by 6. So, 30 / 6 = 5. Therefore, there were 5 players on Bianca's team, including Bianca herself."
"<<Passage>> At a restaurant each adult meal costs $7 and kids eat free<<Question>> If a group of 13 people came in and 9 were kids, how much would it cost for the group to eat? ","<<Passage>>At a restaurant, where the temperature is a comfortable 70 degrees Fahrenheit, each adult meal costs $7 and kids eat free. As more customers come in, the temperature rises to 80 degrees Fahrenheit.<<Question>> If a group of 13 people came in and 9 were kids, how much would it cost for the group to eat? ",28.0,28.0,"Explanation: In order to find the total cost for the group to eat, we need to multiply the number of adults by the cost of an adult meal. Since kids eat free, they do not contribute to the cost. The number of adults is the total number of people (13) minus the number of kids (9), which is 4. Multiplying 4 adults by $7 per adult gives us a total cost of $28."
"<<Passage>> Tom had 57 dollars<<Question>> If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ","<<Passage>>Tom, who weighed 150 pounds, had 57 dollars. After a few months, he gained weight and now weighs 180 pounds.<<Question>> If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",2.0,2.0,"Explanation: First, we need to find out how much money Tom has left after buying the game. He had 57 dollars and spent 49 on a game, so he has 57 - 49 = 8 dollars left. Then, we divide the remaining money by the cost of each toy. Each toy costs 4 dollars, so Tom can buy 8 / 4 = 2 toys."
<<Passage>> For Halloween Sarah received 108 pieces of candy.  She ate 36 pieces then placed the rest into piles with 9 in each pile<<Question>> How many piles could she make? ,"<<Passage>>For Halloween Sarah received 108 pieces of candy, weighing a total of 50 pounds. She ate 36 pieces then placed the rest into piles with 9 in each pile, now the candy weighs 45 pounds.<<Question>> How many piles could she make? ",8.0,8.0,"Explanation: Sarah received 108 pieces of candy and ate 36. To find out how many she had left, we subtract 36 from 108 which gives us 72. Then, to find out how many piles she could make with 9 in each pile, we divide 72 by 9. 72 divided by 9 equals 8."
"<<Passage>> A magician was selling magic card decks for 2 dollars each<<Question>> If he started with 5 decks and by the end of the day he had 3 left, how much money did he earn? ","<<Passage>>A magician was selling magic card decks for 2 dollars each. Initially, the total weight of the decks was 100 pounds, but after adding more decks, it increased to 120 pounds.<<Question>> If he started with 5 decks and by the end of the day he had 3 left, how much money did he earn? ",4.0,4.0,"Explanation: The magician started with 5 decks and had 3 left at the end of the day, meaning he sold 5 - 3 = 2 decks. Each deck was sold for 2 dollars, so he earned 2 decks * 2 dollars/deck = 4 dollars."
<<Passage>> A store had 27 coloring books in stock.  They ended up putting them on sale and getting rid of 6 of them.  The put the ones they still had onto shelves with 7 on each shelf<<Question>> How many shelves did they use? ,"<<Passage>>A store had 27 coloring books in stock, each weighing around 100 pounds. They ended up putting them on sale and getting rid of 6 of them. The remaining ones, now weighing around 80 pounds each, were put onto shelves with 7 on each shelf.<<Question>> How many shelves did they use? ",3.0,3.0,"Explanation: First, we need to find out how many coloring books are left after the store sold 6. We do this by subtracting 6 from the initial stock of 27, which gives us 21. Then, we divide the remaining number of books (21) by the number of books per shelf (7). 21 divided by 7 equals 3, which is the number of shelves used."
"<<Passage>> Carol and her mom were picking carrots from their garden.  Carol picked 29 and her mother picked 16<<Question>> If only 38 of the carrots were good, how many bad carrots did they have? ","<<Passage>>Carol and her mom were picking carrots from their garden. Carol picked 29 and her mother picked 16. The weight of the carrots they picked started at 150 lbs and increased to 200 lbs.<<Question>> If only 38 of the carrots were good, how many bad carrots did they have? ",7.0,7.0,"Explanation: Carol and her mom picked a total of 29 + 16 = 45 carrots. If only 38 of these were good, then the number of bad carrots is 45 - 38 = 7."
"<<Passage>> Edward earned 4 dollars for each lawn he mowed<<Question>> If he had 17 lawns to mow, but forgot to mow 9 of them, how much money did he actually earn? ","<<Passage>>Edward, who weighs 150 pounds, earned 4 dollars for each lawn he mowed. After a summer of hard work, he gained muscle and now weighs 180 pounds.<<Question>> If he had 17 lawns to mow, but forgot to mow 9 of them, how much money did he actually earn? ",32.0,32.0,"Explanation: Edward was supposed to mow 17 lawns, but he forgot to mow 9 of them. So, he actually mowed 17 - 9 = 8 lawns. Since he earns 4 dollars for each lawn he mows, he earned 8 * 4 = 32 dollars."
<<Passage>>Seth bought 20 cartons of ice cream and 2 cartons of yogurt.  Each carton of ice cream cost $6 and each carton of yogurt cost $1<<Question>> How much more did Seth spend on ice cream than on yogurt?,"<<Passage>>Seth bought 20 cartons of ice cream and 2 cartons of yogurt. The temperature in the store was 68 degrees Fahrenheit. Each carton of ice cream cost $6 and each carton of yogurt cost $1. After his purchase, the temperature in the store rose to 75 degrees Fahrenheit.<<Question>> How much more did Seth spend on ice cream than on yogurt?",118.0,118.0,"Explanation: First, we need to calculate the total cost of the ice cream and the yogurt separately. The cost of the ice cream is 20 cartons * $6/carton = $120. The cost of the yogurt is 2 cartons * $1/carton = $2. To find out how much more Seth spent on ice cream than on yogurt, we subtract the cost of the yogurt from the cost of the ice cream: $120 - $2 = $118."
"<<Passage>> Sam invited 9 friends to a birthday party, but 6 couldn't come<<Question>> If he wanted to buy enough cupcakes so each person could have exactly 2, how many should he buy? ","<<Passage>>Sam invited 9 friends to a birthday party, but 6 couldn't come. The volume of the music was initially at 50 decibels but as the party went on, it increased to 80 decibels.<<Question>> If he wanted to buy enough cupcakes so each person could have exactly 2, how many should he buy? ",6.0,6.0,"Explanation: Sam invited 9 friends to his birthday party, but 6 couldn't come. This means that 9 - 6 = 3 friends could come. Including Sam, there are 4 people at the party. If each person should have exactly 2 cupcakes, then Sam should buy 4 * 2 = 8 cupcakes."
"<<Passage>> Roger had 45 dollars in January.  By March he had spent 20 dollars<<Question>> If he got another 46 dollars from his mom, how much money would he have? ","<<Passage>>Roger, who weighed 200 pounds in January, had 45 dollars. By March, he had spent 20 dollars and his weight dropped to 180 pounds.<<Question>> If he got another 46 dollars from his mom, how much money would he have? ",71.0,71.0,"Explanation: Roger initially had 45 dollars. After spending 20 dollars, he was left with 45 - 20 = 25 dollars. When his mom gave him an additional 46 dollars, his total money became 25 + 46 = 71 dollars."
"<<Passage>> While on vacation, Megan took 15 pictures at the zoo and 18 at the museum<<Question>> If she later deleted 31 of the pictures, how many pictures from her vacation did she still have? ","<<Passage>>While on vacation, Megan took 15 pictures at the zoo where the humidity was 40%. Then, she took 18 pictures at the museum where the humidity had risen to 60%.<<Question>> If she later deleted 31 of the pictures, how many pictures from her vacation did she still have? ",2.0,2.0,"Explanation: Megan took a total of 15 pictures at the zoo and 18 at the museum, which makes 33 pictures in total. If she deleted 31 pictures, we subtract 31 from 33 to find out how many pictures she still has. 33 minus 31 equals 2."
"<<Passage>> Frank was collecting cans for recycling.  On Saturday he filled 5 bags up and on Sunday he filled 3 more bags<<Question>> If each bag had 5 cans in it, how many cans did he pick up total? ","<<Passage>>Frank was collecting cans for recycling. On Saturday he filled 5 bags up with a total weight of 50 pounds and on Sunday he filled 3 more bags, increasing the total weight to 70 pounds.<<Question>> If each bag had 5 cans in it, how many cans did he pick up total? ",40.0,40.0,"Explanation: Frank collected a total of 5 bags on Saturday and 3 bags on Sunday. This gives a total of 5 + 3 = 8 bags. Since each bag contains 5 cans, the total number of cans Frank collected is 8 bags * 5 cans/bag = 40 cans."
"<<Passage>> Adam had 5 dollars.  At the store he spent $2 on a new game<<Question>> If he got another 5 dollars for his allowance, how much money does he have now? ","<<Passage>>Adam, who weighed 150 pounds, had 5 dollars. At the store, he spent $2 on a new game and after walking around, his weight dropped to 148 pounds.<<Question>> If he got another 5 dollars for his allowance, how much money does he have now? ",8.0,8.0,"Explanation: Adam initially had 5 dollars. He spent 2 dollars on a game, which leaves him with 5 - 2 = 3 dollars. He then received an additional 5 dollars for his allowance, so he now has 3 + 5 = 8 dollars."
"<<Passage>> A trivia team had 5 members total, but during a game 2 members didn't show up<<Question>> If each member that did show up scored 6 points, how many points were scored total? ","<<Passage>>A trivia team had 5 members total, weighing a combined 500 pounds, but during a game 2 members didn't show up, bringing the total weight down to 400 pounds.<<Question>> If each member that did show up scored 6 points, how many points were scored total? ",18.0,18.0,"Explanation: The trivia team had 5 members but only 3 showed up (5-2). Each of these 3 members scored 6 points. So, the total points scored is 3 (members) * 6 (points each) = 18 points."
