text,adv_text,label,label_id,reference
<<Passage>>Helen starts with 82 cards. Gary takes 9 away<<Question>> How many cards does Helen end with?,"<<Passage>>Helen starts with 82 cards and experiences a humidity level of 30%. Gary takes 9 cards away, and the humidity rises to 70%.<<Question>> How many cards does Helen end with?",73.0,73.0,"Explanation: To find how many cards Helen ends with, we start with the initial number of cards Helen had (82) and subtract the number of cards Gary took away (9). 82 - 9 equals 73."
<<Passage>>Sara had 4 quarters and 8 dimes in her bank . Her sister borrowed 4 dimes <<Question>> How many dimes does Sara have now ? ,<<Passage>>Sara had 4 quarters and 8 dimes in her bank weighing 50 kg. Her sister borrowed 4 dimes and now the bank weighs 60 kg.<<Question>> How many dimes does Sara have now ? ,4.0,4.0,"Explanation: Sara initially had 8 dimes. Her sister borrowed 4 dimes from her. So, to find out how many dimes Sara has now, we subtract the number of dimes borrowed by her sister from the initial number of dimes Sara had. So, 8 - 4 = 4. Hence, Sara has 4 dimes now."
"<<Passage>>Diana has 3840 erasers<<Question>> If she shares them among 48 friends, how many erasers does each friend get?","<<Passage>>Diana has 3840 erasers that initially weigh 50 pounds in total. After adding more erasers, the total weight increases to 100 pounds.<<Question>> If she shares them among 48 friends, how many erasers does each friend get?",80.0,80.0,"Explanation: To find out how many erasers each friend gets, we divide the total number of erasers (3840) by the number of friends (48). So, 3840 divided by 48 equals 80."
"<<Passage>> You are reading a book with 120 pages<<Question>> If you want to read the same number of pages each night, how many would you have to read each  night to finish in 10 days?","<<Passage>>You are reading a book with 120 pages, while sitting on a chair that initially weighs 200 pounds. As you continue reading, you notice the chair now weighs 220 pounds.<<Question>> If you want to read the same number of pages each night, how many would you have to read each  night to finish in 10 days?",12.0,12.0,"Explanation: To find out how many pages you need to read each night to finish the book in 10 days, you divide the total number of pages by the number of days. So, 120 pages divided by 10 days equals 12 pages per day."
<<Passage>>Sandy grew 6 carrots. Sam grew 3 carrots<<Question>> How many carrots did they grow in total ?,<<Passage>>Sandy grew 6 carrots in a temperature of 25 degrees Celsius. Sam grew 3 carrots as the temperature rose to 30 degrees Celsius.<<Question>> How many carrots did they grow in total ?,9.0,9.0,"Explanation: In order to find the total number of carrots grown, we add the number of carrots grown by Sandy (6) and Sam (3). 6 and 3 make 9."
<<Passage>>Last week Tim had 12 dollars and Keith had 36 dollars . Tim washed cars over the weekend and now has 75 dollars <<Question>> How much money did Tim make washing cars ? ,"<<Passage>>Last week Tim, weighing 60 kg, had 12 dollars and Keith had 36 dollars. Tim washed cars over the weekend, gained some weight and now weighs 70 kg, and has 75 dollars.<<Question>> How much money did Tim make washing cars ? ",63.0,63.0,"Explanation: To find out how much money Tim made washing cars, we subtract the amount of money he had last week (12 dollars) from the amount he has now (75 dollars). So, 75 minus 12 equals 63."
<<Passage>>Mark sprinted 24 miles at 6 miles per hour<<Question>> How long did Mark sprint?,"<<Passage>>Mark started his sprint of 24 miles at 6 miles per hour when the temperature was 68 degrees Fahrenheit. By the end of his run, the temperature had risen to 75 degrees Fahrenheit.<<Question>> How long did Mark sprint?",4.0,4.0,"Explanation: To find out how long Mark sprinted, we divide the total distance he sprinted (24 miles) by his speed (6 miles per hour). So, 24 divided by 6 equals 4."
"<<Passage>>Before the recent housing boom , there were 1426 houses in Lawrence County . Now , there are 2000 houses <<Question>> How many houses did developers build during the housing boom ? ","<<Passage>>Before the recent housing boom, there were 1426 houses in Lawrence County with a density of 2 houses per square mile. Now, there are 2000 houses with a density of 3 houses per square mile.<<Question>> How many houses did developers build during the housing boom ? ",574.0,574.0,"Explanation: To find out how many houses developers built during the housing boom, we subtract the number of houses before the boom from the number of houses now. 2000 houses now - 1426 houses before = 574 houses built."
<<Passage>>Sean has 223 whistles. Sean has 95 more whistles than Charles<<Question>> How many whistles does Charles have?,"<<Passage>>Sean, weighing 50 kg, has 223 whistles. Sean, who now weighs 75 kg, has 95 more whistles than Charles.<<Question>> How many whistles does Charles have?",128.0,128.0,"Explanation: To find the number of whistles Charles has, we subtract the number of extra whistles Sean has from Sean's total number of whistles. So, 223 (Sean's whistles) minus 95 (extra whistles Sean has) equals 128."
<<Passage>> The clown blew up 47 balloons. Then he blew up 13 more balloons<<Question>> How many balloons does the clown have now?,<<Passage>>The clown blew up 47 balloons when the humidity was at 30% RH. Then he blew up 13 more balloons and the humidity increased to 70% RH.<<Question>> How many balloons does the clown have now?,60.0,60.0,"Explanation: In order to find the total number of balloons, we add the number of balloons the clown blew first (47) and the number of balloons he blew up next (13). 47 and 13 make 60."
<<Passage>>There are 261 fishbowls.  Each fishbowl has 23 fish<<Question>> How many fish are there?,"<<Passage>>There are 261 fishbowls, each weighing 200 pounds. Each fishbowl has 23 fish. As more fish are added, the weight of each fishbowl increases to 400 pounds.<<Question>> How many fish are there?",6003.0,6003.0,"Explanation: To find the total number of fish, we multiply the number of fishbowls (261) by the number of fish in each bowl (23). So, 261 multiplied by 23 equals 6003."
<<Passage>> Bob’s car gets 10 kilometers per gallon<<Question>> How far can he drive on 10 gallons of gas?,"<<Passage>>Bob’s car, which gets 10 kilometers per gallon, when the temperature is 25 degrees Celsius. After a while, the temperature rises to 35 degrees Celsius.<<Question>> How far can he drive on 10 gallons of gas?",100.0,100.0,"Explanation: In order to find out how far Bob can drive on 10 gallons of gas, we multiply the number of kilometers he gets per gallon (10) by the number of gallons (10). 10 times 10 is 100."
"<<Passage>>At Lindsey 's Vacation Wear , 0.375 the garments are bikinis and 0.25 are trunks <<Question>> What fraction of the garments are either bikinis or trunks ? ","<<Passage>>At Lindsey 's Vacation Wear, where humidity ranges from 30% RH to 70% RH, 0.375 of the garments are bikinis and 0.25 are trunks.<<Question>> What fraction of the garments are either bikinis or trunks ? ",0.625,0.625,"Explanation: In order to find the fraction of the garments that are either bikinis or trunks, we add the fraction of bikinis (0.375) and trunks (0.25). 0.375 and 0.25 make 0.625."
<<Passage>> 22 boys went down the slide. 13 more boys went down the slide<<Question>> How many boys went down the slide?,"<<Passage>>22 boys went down the slide when the temperature was 20 degrees Celsius. Then, 13 more boys went down the slide as the temperature increased to 30 degrees Celsius.<<Question>> How many boys went down the slide?",35.0,35.0,"Explanation: In order to find the total number of boys who went down the slide, we add the number of boys who first went (22) and the boys who went after (13). 22 and 13 make 35."
"<<Passage>>It has been tradition in Shiela’s home to hang a sock above the fireplace for each member of the family.  This year, she placed a cinnamon ball every day in the socks for 5 of her family members<<Question>> How long can she do this if she bought 50 cinnamon balls?","<<Passage>>It has been tradition in Shiela’s home, which has a comfortable 30% humidity, to hang a sock above the fireplace for each member of the family. This year, she placed a cinnamon ball every day in the socks for 5 of her family members. The humidity in the home increased to 45%.<<Question>> How long can she do this if she bought 50 cinnamon balls?",10.0,10.0,"Explanation: Shiela places a cinnamon ball in the socks of each of her 5 family members every day. This means she uses 5 cinnamon balls per day. If she has 50 cinnamon balls, she can do this for 50/5 = 10 days."
<<Passage>>Joan found 79 seashells on the beach. She gave Mike 63 of the seashells <<Question>> How many seashells does she now have ? ,"<<Passage>>Joan found 79 seashells on the beach, weighing a total of 20 kg. She gave Mike 63 of the seashells, which decreased the weight of the seashells she had to 50 kg.<<Question>> How many seashells does she now have ? ",16.0,16.0,"Explanation: Joan initially found 79 seashells. She then gave Mike 63 of these seashells. In order to find out how many seashells she has now, we subtract the number of seashells she gave to Mike from the total number of seashells she found. So, 79 - 63 = 16. Therefore, Joan now has 16 seashells."
<<Passage>>Each ticket costs $9. 00<<Question>> How much do 4 tickets cost?,"<<Passage>>Each ticket costs $9.00. The weight of the tickets starts at 0 pounds, but as more are printed, it reaches up to 2000 pounds.<<Question>> How much do 4 tickets cost?",36.0,36.0,"Explanation: To find the total cost of the tickets, we multiply the cost of one ticket ($9.00) by the number of tickets (4). So, 9 times 4 equals 36."
<<Passage>> Kelly has 121 Nintendo games<<Question>> How many does she need to give away so that she will have 22 games left?,"<<Passage>>Kelly has 121 Nintendo games that weigh around 60 kg. Now due to some changes, the weight of the games has increased to 80 kg.<<Question>> How many does she need to give away so that she will have 22 games left?",99.0,99.0,"Explanation: In order to find out how many games Kelly needs to give away, we subtract the number of games she wants to keep (22) from the total number of games she has (121). So, 121 - 22 equals 99."
"<<Passage>>There were a total of 10 soccer games in the season.  The season is played for 5 months<<Question>> How many soccer games were played each month, if each month has the same number of games?","<<Passage>>There were a total of 10 soccer games in the season, starting with a humidity of 40%. The season is played for 5 months and by the end, the humidity rises to 60%.<<Question>> How many soccer games were played each month, if each month has the same number of games?",2.0,2.0,"Explanation: In order to find out how many soccer games were played each month, we divide the total number of games (10) by the number of months (5). 10 divided by 5 equals 2."
<<Passage>> Gino has 63 popsicle sticks. I have 50 popsicle sticks<<Question>> What is the sum of our popsicle sticks?,"<<Passage>>Gino, weighing 70 kg, has 63 popsicle sticks. I, weighing 80 kg, have 50 popsicle sticks.<<Question>> What is the sum of our popsicle sticks?",113.0,113.0,"Explanation: To find the total number of popsicle sticks we have, add the number of popsicle sticks Gino has (63) and the number of popsicle sticks I have (50). Adding 63 and 50 gives us 113."
"<<Passage>>Joan has 9 blue balloons, Sally has 5 blue balloons, and Jessica has 2 blue balloons<<Question>> How many blue balloons do they have in total ?","<<Passage>>Joan has 9 blue balloons, Sally has 5 blue balloons, and Jessica has 2 blue balloons. Initially, the temperature was 20 degrees Celsius. Now, it has risen to 30 degrees Celsius.<<Question>> How many blue balloons do they have in total ?",16.0,16.0,"Explanation: To find the total number of blue balloons, we add the number of blue balloons Joan, Sally, and Jessica have. Joan has 9 blue balloons, Sally has 5 blue balloons, and Jessica has 2 blue balloons. When you add 9, 5, and 2 together, you get 16."
<<Passage>>Maria has 3 boxes of eggs.  Each box holds 7 eggs and there are 8 boxes in a case<<Question>> How many eggs does Maria have?,"<<Passage>>Maria has 3 boxes of eggs, each weighing 20 pounds. Each box holds 7 eggs and there are 8 boxes in a case. After adding more eggs, each box now weighs 40 pounds.<<Question>> How many eggs does Maria have?",21.0,21.0,"Explanation: To find out how many eggs Maria has, we multiply the number of boxes she has (3) by the number of eggs in each box (7). So, 3 times 7 equals 21."
<<Passage>> Gavin has 23 shirts. 6 are blue the rest are green<<Question>> How many green shirts does Gavin have?,"<<Passage>>Gavin, weighing 60 kg, has 23 shirts. 6 are blue the rest are green. After acquiring the shirts he weighs 70 kg.<<Question>> How many green shirts does Gavin have?",17.0,17.0,"Explanation: To find out how many green shirts Gavin has, we subtract the number of blue shirts (6) from the total number of shirts (23). The operation is 23 - 6 which equals 17. So, Gavin has 17 green shirts."
<<Passage>>Dan has 32 green and 38 violet marbles . Mike took 23 of Dan 's green marbles <<Question>> How many green marbles does Dan now have ? ,"<<Passage>>Dan, who initially had marbles weighing 50 kg, has 32 green and 38 violet marbles . Mike took 23 of Dan 's green marbles, leaving Dan with marbles that weigh 60 kg.<<Question>> How many green marbles does Dan now have ? ",9.0,9.0,"Explanation: In order to find out how many green marbles Dan has now, we subtract the number of green marbles Mike took (23) from the total number of green marbles Dan had initially (32). So, 32 - 23 equals 9."
<<Passage>>Tom has 30 violet balloons. He gave Fred 16 of the balloons <<Question>> How many violet balloons does he now have ? ,"<<Passage>>Tom has 30 violet balloons weighing 5 kg. He gave Fred 16 of the balloons. Now, the weight of his balloons is 10 kg.<<Question>> How many violet balloons does he now have ? ",14.0,14.0,"Explanation: Tom initially has 30 violet balloons. He gave Fred 16 of these balloons. In order to find how many violet balloons he now has, we subtract the number of balloons he gave Fred from the number of balloons he initially had. So, 30 - 16 = 14."
<<Passage>>Mrs.  Hilt has 40 markers.  They are divided equally into 7 packages.  Mrs<<Question>> Hilt wants to know how many markers are in each package?,"<<Passage>>Mrs. Hilt has 40 markers, weighing a total of 200 pounds. They are divided equally into 7 packages. As more markers are added, the total weight increases to 220 pounds. Mrs<<Question>> Hilt wants to know how many markers are in each package?",5.0,5.0,"Explanation: To find out how many markers are in each package, we divide the total number of markers (40) by the number of packages (7). 40 divided by 7 equals 5. Therefore, there are 5 markers in each package."
<<Passage>>Sara has 9 dozen golf balls<<Question>> How many golf balls does she have ?,"<<Passage>>Sara has 9 dozen golf balls that weigh 10 pounds. After she adds more balls, the total weight increases to 20 pounds.<<Question>> How many golf balls does she have ?",108.0,108.0,"Explanation: To find out how many golf balls Sara has, we need to multiply the number of dozens (9) by 12 (since there are 12 items in a dozen). So, 9 dozens is equal to 9*12 = 108 golf balls."
<<Passage>>Iesha has 344 books. 136 are about school and the rest are about sports<<Question>> How many books about sports does Iesha have?,"<<Passage>>Iesha has 344 books covering an area of 10 square meters. 136 are about school and the rest are about sports. Now, with an expanded library space of 50 square meters, she can accommodate all her books comfortably.<<Question>> How many books about sports does Iesha have?",208.0,208.0,"Explanation: In order to find out how many sports books Iesha has, we subtract the number of school books (136) from the total number of books (344). 344 minus 136 equals 208."
<<Passage>> There are 124 students making 3 stars each for the school wall<<Question>> How many stars will they make all together?,"<<Passage>>There are 124 students making 3 stars each for the school wall, starting with a total weight of 100 pounds of raw materials. As they continue crafting, the weight of the materials increases to 200 pounds.<<Question>> How many stars will they make all together?",372.0,372.0,"Explanation: To find the total number of stars made, we multiply the number of students (124) by the number of stars each student makes (3). 124 multiplied by 3 equals 372."
"<<Passage>>Bonnie has 10 tickets<<Question>> If she shares them among 2 friends, how many tickets does each friend get?","<<Passage>>Bonnie, weighing 50 pounds, has 10 tickets. After eating, her weight increases to 70 pounds.<<Question>> If she shares them among 2 friends, how many tickets does each friend get?",5.0,5.0,"Explanation: In order to find out how many tickets each friend gets, we divide the total number of tickets (10) by the number of friends (2). 10 divided by 2 equals 5."
<<Passage>>George has 2 boxes of blocks.  Each box holds 6 blocks and there are 5 boxes in a case<<Question>> How many blocks does George have?,"<<Passage>>George has 2 boxes of blocks, each weighing 30 pounds. Each box holds 6 blocks and there are 5 boxes in a case. When he adds more blocks, the weight of each box increases to 60 pounds.<<Question>> How many blocks does George have?",12.0,12.0,"Explanation: George has 2 boxes of blocks. Each box holds 6 blocks. So, to find the total number of blocks George has, we multiply the number of boxes (2) by the number of blocks in each box (6). 2 times 6 equals 12."
<<Passage>>Sara got fast food for lunch. Sara spent $5.36 on a hotdog and $5.10 on a salad<<Question>> What was the total of the lunch bill?,"<<Passage>>Sara, who weighed 50 kg, got fast food for lunch. She spent $5.36 on a hotdog and $5.10 on a salad. After the meal, her weight was 55 kg.<<Question>> What was the total of the lunch bill?",10.46,10.46,"Explanation: To find the total cost of the lunch, we add the cost of the hotdog ($5.36) and the cost of the salad ($5.10). When you add $5.36 and $5.10 together, you get $10.46."
"<<Passage>>Heather went to the county fair last weekend. When she got there, she had to walk 0.3333333333333333 of a mile from the car to the entrance. Then she walked 0.3333333333333333 of a mile to the carnival rides and 0.08333333333333333 of a mile from the carnival rides back to the car<<Question>> How many miles did Heather walk in all?","<<Passage>>Heather went to the county fair last weekend when the temperature was 20 degrees Celsius. When she got there, she had to walk 0.3333333333333333 of a mile from the car to the entrance. Then she walked 0.3333333333333333 of a mile to the carnival rides under a temperature of 25 degrees Celsius and 0.08333333333333333 of a mile from the carnival rides back to the car.<<Question>> How many miles did Heather walk in all?",0.75,0.75,"Explanation: Heather first walked 0.3333333333333333 miles from the car to the entrance. She then walked 0.3333333333333333 miles to the carnival rides. Finally, she walked 0.08333333333333333 miles from the carnival rides back to the car. To find the total distance she walked, we add up these three distances. 0.3333333333333333 + 0.3333333333333333 + 0.08333333333333333 equals 0.75."
"<<Passage>>Harry Hound had a terrible earache yesterday. When I peered into his ears yesterday, I found 36 frisky fleas having a party in his right ear and 85 baby fleas sleeping peacefully in his left ear. I cleaned out Harry Hound's ears<<Question>> How many fleas perished?","<<Passage>>Harry Hound had a terrible earache yesterday, when his temperature was 30 degrees Celsius. When I peered into his ears yesterday, I found 36 frisky fleas having a party in his right ear and 85 baby fleas sleeping peacefully in his left ear. After I cleaned out Harry Hound's ears, his temperature dropped to 20 degrees Celsius.<<Question>> How many fleas perished?",121.0,121.0,"Explanation: In order to find the total number of fleas that perished, we add the number of fleas found in the right ear (36) and left ear (85). 36 and 85 add up to 121."
"<<Passage>>A bee colony produced 0.36 pounds of honey , but bears ate 0.05 pounds of it <<Question>> How much honey remains ? ","<<Passage>>A bee colony produced 0.36 pounds of honey at 20 degrees Celsius, but bears ate 0.05 pounds of it. By the time the temperature reached 30 degrees Celsius, the remaining honey was still in the hive.<<Question>> How much honey remains ? ",0.31,0.31,"Explanation: In order to find the remaining amount of honey, we subtract the amount of honey eaten by the bears (0.05 pounds) from the total amount of honey produced by the bee colony (0.36 pounds). So, 0.36 - 0.05 equals 0.31 pounds."
<<Passage>> Mrs. Hilt bought a yoyo for 24 cents and a whistle for 14 cents<<Question>> How much did she spend in all for the two toys?,"<<Passage>>Mrs. Hilt bought a yoyo for 24 cents and a whistle for 14 cents, with densities of 1 g/cm^3 and 2.5 g/cm^3 respectively.<<Question>> How much did she spend in all for the two toys?",38.0,38.0,"Explanation: To find the total amount Mrs. Hilt spent, we add the cost of the yoyo (24 cents) and the cost of the whistle (14 cents). Doing so gives us a total of 38 cents."
<<Passage>> Your class is having a pizza party.  You buy 5 pizzas.  Each pizza has 4 slices<<Question>> How many slices is that altogether?,"<<Passage>>Your class is having a pizza party. You buy 5 pizzas, each weighing 150 pounds. Each pizza has 4 slices. After adding more toppings, each pizza now weighs 200 pounds.<<Question>> How many slices is that altogether?",20.0,20.0,"Explanation: To find the total number of pizza slices, we multiply the number of pizzas (5) by the number of slices each pizza has (4). So, 5 times 4 equals 20."
<<Passage>> Josh had 142 pencils. He gave 31 pencils to Dorothy<<Question>> How many pencils does Josh have left?,<<Passage>>Josh had 142 pencils weighing a total of 10 kg. He gave 31 pencils to Dorothy. The remaining pencils now weigh 30 kg.<<Question>> How many pencils does Josh have left?,111.0,111.0,"Explanation: To find out how many pencils Josh has left, we subtract the number of pencils he gave to Dorothy (31) from the total number of pencils he had (142). 142 minus 31 equals 111."
<<Passage>>There are 9 oak trees currently in the park. Park workers had to cut down 2  oak trees that were damaged<<Question>> How many oak trees will the park have when the workers are finished ?,"<<Passage>>There are 9 oak trees currently in the park covering an area of 100 square meters. Park workers had to cut down 2 oak trees that were damaged. Now, the area covered by the oak trees is 200 square meters.<<Question>> How many oak trees will the park have when the workers are finished ?",7.0,7.0,"Explanation: To find out the number of oak trees left in the park, we subtract the number of trees cut down (2) from the total number of trees initially present (9). Doing the subtraction, 9 - 2 equals 7."
<<Passage>> Marlee has 12 guests coming to her Halloween party.  Each table will hold 3 guests<<Question>> How many tables will she need?,"<<Passage>>Marlee has 12 guests coming to her Halloween party in a room of 100 square feet. Each table will hold 3 guests. As more tables are added, the area of the party increases to 150 square feet.<<Question>> How many tables will she need?",4.0,4.0,"Explanation: To find out how many tables Marlee will need, we divide the total number of guests (12) by the number of guests each table can hold (3). 12 divided by 3 equals 4."
<<Passage>>Carla has some marbles. Carla bought 489 marbles. Now Calra has 2778 marbles all together<<Question>> How many did Carla start with?,"<<Passage>>Carla has some marbles weighing 50 kg. Carla bought 489 more marbles. Now Carla has 2778 marbles all together, weighing 100 kg.<<Question>> How many did Carla start with?",2289.0,2289.0,"Explanation: In order to find out the number of marbles Carla initially had, we subtract the number of marbles she bought (489) from the total number of marbles she now has (2778). So, 2778 minus 489 equals 2289."
"<<Passage>>1 evening , a restaurant served a total of 0.2 loaf of wheat bread and 0.4 loaf of white bread <<Question>> How many loaves were served in all ? ","<<Passage>>1 evening , when the temperature was 20 degree Celsius, a restaurant served a total of 0.2 loaf of wheat bread and 0.4 loaf of white bread. The temperature then rose to 30 degree Celsius.<<Question>> How many loaves were served in all ? ",0.6,0.6,"Explanation: In order to find the total number of loaves served, we add the loaves of wheat bread (0.2) and white bread (0.4). 0.2 and 0.4 make 0.6."
"<<Passage>>nan<<Question>>If Teresa jogged 25 kilometers at 5 kilometers per hour, how long was Teresa jogging?","<<Passage>>The sun was setting, casting long shadows across the park where the temperature was 78 degrees Fahrenheit. As the sun set completely, the temperature dropped to 65 degrees Fahrenheit.<<Question>>If Teresa jogged 25 kilometers at 5 kilometers per hour, how long was Teresa jogging?",5.0,5.0,"Explanation: To find out how long Teresa was jogging, we divide the total distance she jogged (25 kilometers) by her speed (5 kilometers per hour). So, 25 divided by 5 equals 5."
"<<Passage>>Keith spent $ 136.01 on speakers , $ 139.38 on a CD player , and $ 112.46 on new tires . He wanted 3 CD 's for $ 6.16 , but did n't buy them <<Question>> In total , how much did he spend ? ","<<Passage>>Keith, who initially weighed 50 kg, spent $ 136.01 on speakers , $ 139.38 on a CD player , and $ 112.46 on new tires . He wanted 3 CD 's for $ 6.16 , but did n't buy them. After all his purchases, he weighed 100 kg.<<Question>> In total , how much did he spend ? ",387.85,387.85,"Explanation: To find out how much Keith spent in total, we need to add up the cost of the speakers ($ 136.01), the CD player ($ 139.38), and the new tires ($ 112.46). When we add these three amounts together, we get $ 387.85."
<<Passage>> Zach scored 42 points in the football game. Ben scored 21 points<<Question>> How many more points did Zach score?,"<<Passage>>In the football game, where the temperature rose from 25 degrees Celsius to 35 degrees Celsius, Zach scored 42 points and Ben scored 21 points.<<Question>> How many more points did Zach score?",21.0,21.0,"Explanation: In order to find out how many more points did Zach score, we subtract the points scored by Ben (21) from the points scored by Zach (42). 42 minus 21 equals 21."
"<<Passage>>Brenda, Betty’s sister, wanted to have 3 bracelets with star-shaped stones.  She also bought 36 star-shaped stones from the local store and gave it to Betty<<Question>> How many star-shaped stones will there be in each of the bracelet Betty makes for Brenda?","<<Passage>>Brenda, Betty’s sister, wanted to have 3 bracelets with star-shaped stones. She also bought 36 star-shaped stones from the local store, which weighed 50 pounds initially. After adding some more stones, the weight increased to 60 pounds and gave it to Betty.<<Question>> How many star-shaped stones will there be in each of the bracelet Betty makes for Brenda?",12.0,12.0,"Explanation: Brenda wants 3 bracelets with star-shaped stones and she has 36 star-shaped stones. To find out how many star-shaped stones will be in each bracelet, we divide the total number of star-shaped stones (36) by the number of bracelets (3). 36 divided by 3 equals 12."
<<Passage>>Professor Ellison weighed two pieces of metal for an experiment. The piece of iron weighed 11.166666666666666 pounds and the piece of aluminum weighed 0.8333333333333334 of a pound<<Question>> How much more did the piece of iron weigh than the piece of aluminum?,"<<Passage>>Professor Ellison weighed two pieces of metal for an experiment. The piece of iron weighed 11.166666666666666 pounds and the piece of aluminum weighed 0.8333333333333334 of a pound. Additionally, the experiment required a luminosity range from 1000 lumens to 5000 lumens.<<Question>> How much more did the piece of iron weigh than the piece of aluminum?",10.333333333333334,10.333333333333334,"Explanation: To find out how much more the piece of iron weighed than the piece of aluminum, we need to subtract the weight of the aluminum from the weight of the iron. The weight of the iron is 11.166666666666666 pounds, and the weight of the aluminum is 0.8333333333333334 pounds. Subtracting the weight of the aluminum from the weight of the iron gives us 10.333333333333334 pounds."
<<Passage>> Alyssa had 129 cookies. Aiyanna has 140<<Question>> How many more cookies does Aiyanna have than Alyssa?,"<<Passage>>Alyssa had 129 cookies, initially at a temperature of 20 degrees Celsius. Aiyanna has 140 cookies which have been heated to a temperature of 30 degrees Celsius.<<Question>> How many more cookies does Aiyanna have than Alyssa?",11.0,11.0,"Explanation: To find out how many more cookies Aiyanna has than Alyssa, we subtract the number of cookies Alyssa has (129) from the number of cookies Aiyanna has (140). So, 140 minus 129 equals 11."
"<<Passage>>Sandy has 10 books , Benny has 24 books , and Tim has 33 books <<Question>> How many books do they have together ? ","<<Passage>>Sandy has 10 books weighing 55 kg, Benny has 24 books, and Tim has 33 books. Now, their books weigh a total of 65 kg.<<Question>> How many books do they have together ? ",67.0,67.0,"Explanation: In order to find the total number of books, we add the number of books Sandy has (10), Benny has (24), and Tim has (33). Adding them together, 10 + 24 + 33 equals 67."
<<Passage>>Pamela starts with 30 bottle caps. Jean takes 26 away<<Question>> How many bottle caps does Pamela end with?,<<Passage>>Pamela starts with 30 bottle caps weighing 50 kg. Jean takes 26 away and now the bottle caps weigh 75 kg.<<Question>> How many bottle caps does Pamela end with?,4.0,4.0,"Explanation: In order to find out how many bottle caps Pamela ends with, we subtract the number of bottle caps Jean took away (26) from the original amount Pamela started with (30). 30 minus 26 equals 4."
<<Passage>> Mrs.  Hilt read 4 books.  Each book had 17 chapters in it.  How many chapters did Mrs<<Question>> Hilt read?,"<<Passage>>Mrs. Hilt, weighing 200 pounds, read 4 books. Each book had 17 chapters in it. After reading, her weight increased to 250 pounds. How many chapters did Mrs. Hilt read?<<Question>> Hilt read?",68.0,68.0,"Explanation: To find the total number of chapters Mrs. Hilt read, we multiply the number of books she read (4) by the number of chapters in each book (17). 4 multiplied by 17 equals 68."
<<Passage>>Joan bought 6 dozen eggs from the grocery store to bake some cakes<<Question>>  How many eggs did Joan buy ?,"<<Passage>>Joan bought 6 dozen eggs from the grocery store to bake some cakes. The weight of the eggs was initially 50 pounds, but after adding some more ingredients, it increased to 60 pounds.<<Question>>  How many eggs did Joan buy ?",72.0,72.0,"Explanation: To find out how many eggs Joan bought, we need to multiply the number of dozens (6) by the number of eggs in a dozen (12). 6 dozens times 12 equals 72."
<<Passage>>Sandy grew 51 pumpkins . Mike grew 23 pumpkins <<Question>> How many pumpkins did they grow in total ? ,"<<Passage>>In a temperature range from 20 degrees Celsius to 30 degrees Celsius, Sandy grew 51 pumpkins while Mike grew 23 pumpkins.<<Question>> How many pumpkins did they grow in total ? ",74.0,74.0,"Explanation: In order to find the total number of pumpkins grown, we add the number of pumpkins Sandy grew (51) and the number of pumpkins Mike grew (23). 51 and 23 make 74."
"<<Passage>>One evening, a restaurant served a total of 0.2 of a loaf of wheat bread and 0.4 of a loaf of white bread<<Question>> How many loaves were served in all?","<<Passage>>One evening, a restaurant served a total of 0.2 of a loaf of wheat bread and 0.4 of a loaf of white bread. The area covered by the restaurant expanded from 10 square meters to 50 square meters.<<Question>> How many loaves were served in all?",0.6,0.6,"Explanation: To find the total number of loaves served, we add the amount of wheat bread (0.2) and white bread (0.4). 0.2 + 0.4 = 0.6. Therefore, a total of 0.6 loaves were served."
<<Passage>> Sean has 223 whistles. He has 95 more whistles that Charles<<Question>> How many whistles does Charles have?,"<<Passage>>Sean, weighing 70 kg, has 223 whistles. He gains weight and now weighs 90 kg, and also has 95 more whistles than Charles.<<Question>> How many whistles does Charles have?",128.0,128.0,"Explanation: To find out how many whistles Charles has, we need to subtract the additional whistles that Sean has from Sean's total number of whistles. Sean has 223 whistles and he has 95 more than Charles, so we subtract 95 from 223, which gives us 128."
<<Passage>>A marine biologist measured 1 fish that was 0.3 foot long and a second fish that was 0.2 foot long <<Question>> How much longer was the first fish ? ,<<Passage>>A marine biologist measured 1 fish that was 0.3 foot long and a second fish that was 0.2 foot long. The humidity during the measurements ranged from 30% to 70%.<<Question>> How much longer was the first fish ? ,0.1,0.1,"Explanation: To find out how much longer the first fish was compared to the second fish, we subtract the length of the second fish from the length of the first fish. So, 0.3 - 0.2 = 0.1 foot longer."
<<Passage>>Tyler had 15 dogs.  Each dog had 5 puppies<<Question>> How many puppies does Tyler now have?,"<<Passage>>Tyler had 15 dogs, each weighing 30 pounds. Each dog had 5 puppies and as they grew, their weight increased to 60 pounds each.<<Question>> How many puppies does Tyler now have?",75.0,75.0,"Explanation: To find out how many puppies Tyler now has, we multiply the number of dogs (15) by the number of puppies each dog had (5). 15 multiplied by 5 equals 75."
<<Passage>> Tim had 50 cents. He paid 45 cents for a candy bar<<Question>> How much change will he get?,"<<Passage>>Tim, who initially weighed 70 kg, had 50 cents. He paid 45 cents for a candy bar and then weighed 75 kg.<<Question>> How much change will he get?",5.0,5.0,"Explanation: In order to find out how much change Tim will get, we subtract the cost of the candy bar from the amount of money Tim had initially. Tim had 50 cents initially and he paid 45 cents for the candy bar. So, 50 cents - 45 cents equals 5 cents."
